MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.7739340282140276,0.0,-0.5539294436412646,-0.6342515966211321,0.0,1.0845409706161901,0.0,0.0,0.6504881829622658,0.0,-1.0096564752495607,0.0,0.0,0.0,0.7567390546907041,0.6979562940018905,-0.5173593366952786,0.766330739441267,0.6544489585224584,0.0,0.0,0.6755328169147329,0.6463326246857758,0.0,1.3255954548277222,-1.0072203103706698,0.0,0.6033653823231213,-0.6022832373885363,0.0,0.3384487217112063,-0.4984868083846287,0.8831991090042903,0.0,0.0,-1.1879705399739244,-0.515326693517985,0.0,-0.6523977268544153,0.0,0.0,-0.7664579401341973,0.7924882988107647,0.0,0.4314554169749406,1.2358287613066492,0.0,0.5591596553430411,0.7612788283838287,-0.11382207864489462,0.0,-0.7612788283838284,1.0935835570768577,0.0,-0.9937341322441308,-0.46704664490281667,0.7953854008390027,0.12836728214917167,0.33577049883105686,0.563877747131093,0.0,0.0,0.0,-0.8891846151128355,0.5847380125722957,0.0,0.0,0.0,0.0,0.0,-1.6715404690500186,0.04348082951990069,0.0,0.0,0.602701330571092
0.7739340282140276,0.0,-0.26910998864939356,0.6865544292809546,0.0,-0.9526373390547616,0.0,0.0,0.6504881829622658,0.0,-1.0096564752495607,0.0,0.0,0.0,0.7567390546907041,0.6979562940018905,-0.5173593366952786,0.6463082348977904,0.5826506907761119,0.0,0.0,0.6755328169147329,0.6463326246857758,0.0,0.9779778696809118,-1.0072203103706698,0.0,0.6033653823231213,-0.6022832373885363,0.0,-2.013769894181678,-0.4984868083846287,0.2610760409520664,0.0,0.0,-0.41617972918428864,-0.2510992430548153,0.0,-0.6523977268544153,0.0,0.0,-0.4972109872265279,0.8192354403582112,0.0,0.6206032372398398,1.2358287613066492,0.0,0.5591596553430411,0.7612788283838287,-0.11382207864489462,0.0,-0.7612788283838284,-0.5953954921862893,0.0,0.7115627119772787,-0.46704664490281667,0.6623425961258609,0.12836728214917167,0.33577049883105686,0.9545032485077285,0.0,0.0,0.0,-0.8891846151128355,0.036533152365184236,0.0,0.0,0.0,0.0,0.0,1.1374558632222926,0.04348082951990069,0.0,0.0,0.963831822823834
-1.1687626746618156,0.0,-0.17417017031876988,-0.5899102514658477,0.0,-0.9526373390547616,0.0,0.0,-1.1823062244381723,0.0,1.4586745559509986,0.0,0.0,0.0,-1.0362165464798845,-1.1858480723333096,1.1550347982034133,-1.454085594613048,0.8698437617614979,0.0,0.0,-1.5601591247792648,-1.753978992944986,0.0,-0.6783176830774194,0.992831448793946,0.0,-1.547090723905439,1.6603483841521802,0.0,0.3384487217112063,1.2053574465038157,-1.1132503730178465,0.0,0.0,1.7415734530937774,1.0204953622991886,0.0,0.7535446612504487,0.0,0.0,0.7985399736416312,-1.1110166079825141,0.0,-0.7681399694419195,-0.8091735937126869,0.0,-1.6615029758764652,0.7612788283838287,-0.11382207864489462,0.0,-0.7612788283838284,-0.5953954921862893,0.0,-0.9937341322441308,-0.46704664490281667,-1.6659064863541204,1.500909760513392,-1.4593102449195938,-1.2395099842243742,0.0,0.0,0.0,-0.8891846151128355,0.7001495620895823,0.0,0.0,0.0,0.0,0.0,-0.06639970775155508,0.04348082951990069,0.0,0.0,-0.8213565772122207
-1.1687626746618156,0.0,-0.4589896253106409,-0.9682268345992311,0.0,1.0845409706161901,0.0,0.0,0.6504881829622658,0.0,1.4586745559509986,0.0,0.0,0.0,-1.0362165464798845,-1.1858480723333096,2.827428933102105,-1.454085594613048,-2.002086948092362,0.0,0.0,-1.5601591247792648,-1.753978992944986,0.0,-0.6783176830774194,0.992831448793946,0.0,-1.547090723905439,1.6603483841521802,0.0,0.3384487217112063,-1.0664348933474435,1.0443855402723665,0.0,0.0,-1.073832462321936,-0.1065998560827694,0.0,-0.6523977268544153,0.0,0.0,-0.3499665598551462,-1.1110166079825141,0.0,-1.447578850130307,1.2358287613066492,0.0,-1.6615029758764652,-1.3135791548583706,-0.11382207864489462,0.0,1.3135791548583708,-0.5953954921862893,0.0,-0.9937341322441308,-0.46704664490281667,-1.6659064863541204,1.500909760513392,-1.4593102449195938,-0.49081110658582283,0.0,0.0,0.0,-0.8891846151128355,-1.1752881175663252,0.0,0.0,0.0,0.0,0.0,-2.0728256593746344,-0.7119985833894045,0.0,0.0,-1.3594410106688064
0.7739340282140276,0.0,1.7246261962937035,0.8728824222207131,0.0,-0.9526373390547616,0.0,0.0,-1.7932376935716516,0.0,-1.0096564752495607,0.0,0.0,0.0,0.7567390546907041,0.6979562940018905,-0.5173593366952786,0.8263419917130052,0.7262472262688049,0.0,0.0,0.6755328169147329,0.6463326246857758,0.0,-0.6783176830774194,-1.0072203103706698,0.0,0.6033653823231213,-0.6022832373885363,0.0,0.3384487217112063,1.2053574465038157,-1.1132503730178465,0.0,0.0,0.7415064870001649,-0.4988124778640369,0.0,-0.6523977268544153,0.0,0.0,-0.7496300055774681,0.8058618695844879,0.0,0.45634328806242735,-0.8091735937126869,0.0,0.5591596553430411,0.7612788283838287,-0.11382207864489462,0.0,-0.7612788283838284,0.24909403244528422,0.0,-0.9937341322441308,-0.46704664490281667,0.8619068031955736,0.12836728214917167,0.33577049883105686,0.6745549725211397,0.0,0.0,0.0,-0.8891846151128355,0.8444139989861906,0.0,0.0,0.0,0.0,0.0,0.7361706728976767,-1.4674779962987097,0.0,0.0,0.31379693676889836
-1.1687626746618156,0.0,-0.17417017031876988,-1.0356822852078018,0.0,1.0845409706161901,0.0,0.0,-1.7932376935716516,0.0,0.0481996809792504,0.0,0.0,0.0,-1.0362165464798845,-2.1277502555009096,1.1550347982034133,-0.49390555826523613,0.8698437617614979,0.0,0.0,-1.5601591247792648,-0.3823723542988364,0.0,-0.6783176830774194,0.992831448793946,0.0,-1.547090723905439,1.6603483841521802,0.0,0.3384487217112063,-1.6343829783102584,0.484474779025365,0.0,0.0,-0.834686013908246,-0.5607407865663423,0.0,2.159487049355313,0.0,0.0,-0.8127347601652031,-1.1110166079825141,0.0,-1.721345432092661,1.2358287613066492,0.0,-1.6615029758764652,-1.3135791548583706,-2.0914806950999356,0.0,1.3135791548583708,-2.2843745414494365,0.0,-0.9937341322441308,3.042114633015643,-0.26895703686613165,1.500909760513392,0.33577049883105686,-0.6600821571823648,0.0,0.0,0.0,-0.8891846151128355,-1.1752881175663252,0.0,0.0,0.0,0.0,0.0,-0.06639970775155508,-0.7119985833894045,0.0,0.0,-1.2992525952933494
-1.1687626746618156,0.0,-1.028628535294383,-0.813503842993558,0.0,1.0845409706161901,0.0,0.0,0.6504881829622658,0.0,-1.0096564752495607,0.0,0.0,0.0,-1.0362165464798845,-2.1277502555009096,-0.5173593366952786,0.22622946899562274,0.0800628165516864,0.0,0.0,0.6755328169147329,0.6463326246857758,0.0,-0.6783176830774194,0.992831448793946,0.0,0.6033653823231213,-0.6022832373885363,0.0,0.3384487217112063,-0.4984868083846287,0.5495149179580975,0.0,0.0,-0.5031420740619941,0.03789953088927651,0.0,-0.6523977268544153,0.0,0.0,-0.20272213248376447,-1.1110166079825141,0.0,-1.3604713013241034,1.2358287613066492,0.0,-1.6615029758764652,-1.3135791548583706,-0.11382207864489462,0.0,1.3135791548583708,-1.4398850168178627,0.0,-0.9937341322441308,-0.46704664490281667,-0.7346068533621279,1.500909760513392,-3.2543909886702447,-3.0038351654421778,0.0,0.0,0.0,-0.8891846151128355,-1.1752881175663252,0.0,0.0,0.0,0.0,0.0,0.7361706728976767,-0.7119985833894045,0.0,0.0,-1.441297255579428
-1.1687626746618156,0.0,-0.17417017031876988,0.3813538940100081,0.0,-0.9526373390547616,0.0,0.0,0.6504881829622658,0.0,0.577127759093656,0.0,0.0,0.0,-1.0362165464798845,-0.24394588916570953,2.827428933102105,-0.7939618196239274,0.5108524230297654,0.0,0.0,-0.44231315393226595,-0.3823723542988364,0.0,-0.3920443776623992,0.992831448793946,0.0,0.6033653823231213,1.6603483841521802,0.0,-2.013769894181678,-1.6343829783102584,2.280148179994284,0.0,0.0,-0.4814014878425677,2.5976029572512327,0.0,0.7535446612504487,0.0,0.0,2.405607723809283,-1.1110166079825141,0.0,0.18257670610007337,1.2358287613066492,0.0,0.5591596553430411,-1.3135791548583706,-0.11382207864489462,0.0,-0.7612788283838284,-0.5953954921862893,0.0,2.4168595561986885,-0.46704664490281667,-0.9341710604318406,0.12836728214917167,0.33577049883105686,0.12116884557090611,0.0,0.0,0.0,0.7652046074283911,0.7867082242275473,0.0,0.0,0.0,0.0,0.0,-1.6715404690500186,1.5544396553385111,0.0,0.0,0.5184375490454521
0.7739340282140276,0.0,0.5853483763262195,-0.27763396962756864,0.0,1.0845409706161901,0.0,0.0,0.6504881829622658,0.0,1.634983915322467,0.0,0.0,0.0,0.7567390546907041,-0.24394588916570953,-0.5173593366952786,-0.3138718014500214,-0.6379198609117787,0.0,0.0,-1.5601591247792648,-1.753978992944986,0.0,2.7569619819028235,-1.0072203103706698,0.0,-1.547090723905439,-0.6022832373885363,0.0,0.3384487217112063,1.2053574465038157,-1.1132503730178465,0.0,0.0,0.41811526698619783,-0.990110393568993,0.0,2.159487049355313,0.0,0.0,-0.25741291979313485,0.5718243810443306,0.0,0.48620873336741144,-0.8091735937126869,0.0,0.5591596553430411,0.7612788283838287,-0.11382207864489462,0.0,-0.7612788283838284,0.24909403244528422,0.0,0.7115627119772787,-0.46704664490281667,-0.40199984157927343,-1.244175196215049,0.33577049883105686,0.09512714547913041,0.0,0.0,0.0,1.0015459249342806,0.15194470188247086,0.0,0.0,0.0,0.0,0.0,-0.06639970775155508,1.5544396553385111,0.0,0.0,-0.13159733700948345
-1.1687626746618156,0.0,2.199325287946822,0.2865388900077512,0.0,-0.9526373390547616,0.0,0.0,-1.7932376935716516,0.0,-1.0096564752495607,0.0,0.0,0.0,-1.0362165464798845,0.6979562940018905,-0.5173593366952786,1.1263982530716963,1.0852385650005374,0.0,0.0,0.6755328169147329,0.6463326246857758,0.0,-0.6783176830774194,0.992831448793946,0.0,0.6033653823231213,-0.6022832373885363,0.0,0.3384487217112063,1.2053574465038157,-1.1132503730178465,0.0,0.0,1.7361383065389209,1.0122382544722146,0.0,-0.6523977268544153,0.0,0.0,0.7901260063632666,-1.1110166079825141,0.0,-0.7731175436594169,-0.8091735937126869,0.0,0.5591596553430411,-1.3135791548583706,-0.11382207864489462,0.0,-0.7612788283838284,-0.5953954921862893,0.0,-0.9937341322441308,-0.46704664490281667,1.194513814978428,0.12836728214917167,2.1308512425817074,1.8138793515363265,0.0,0.0,0.0,-0.8891846151128355,-0.1365841719107457,0.0,0.0,0.0,0.0,0.0,-0.467684898076171,1.5544396553385111,0.0,0.0,0.3715778155293371
